direccion,id_dpto,departamen,id_prov,provincia,id_dist,distrito,cod_cpnp,comisaria,id_materia,materia,id_tipo,tipo,id_subtipo,subtipo,id_modalidad,modalidad,AÑO_HECHO,MES_HECHO,DIA_HECHO,TURNO_HECH,time,estado,x,y
MZ. P SECTOR LIBERACION SOCIAL - VICTOR LARCO HERRERA,13,LA LIBERTAD,1301,TRUJILLO,130111,VICTOR LARCO HERRERA,1092,CPNP BUENOS AIRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,noche,"1/9/2018, 9:40 PM",1,-8798275.66080732,-909554.5365752749
VILLA BATANES,20,PIURA,2004,MORROPON,200401,CHULUCANAS,0636,CPNP CHULUCANAS,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040901,VIOLACION SEXUAL,2018,1,7,mañana,"1/7/2018, 10:02 AM",1,-8924010.357741375,-568266.8989751701
DOS S/N AH. NUEVO CHANCAY (FRENTE DEL BAR OLAS DEL MAR),20,PIURA,2008,SECHURA,200803,BERNAL,0651,CPNP BERNAL,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,9,tarde,"1/9/2018, 2:30 PM",1,-8988800.861731349,-609887.3239097671
AV. 9 DE OCTUBRE (FRENTE A PLAZA VEA),15,LIMA,1501,LIMA,150128,RIMAC,1912,CPNP PIEDRA LIZA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,9,noche,"1/9/2018, 9:16 PM",1,-8574058.936945815,-1350438.7168672825
parque el Galeon surco,15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2205,CPNP SURCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,9,noche,"1/9/2018, 8:10 PM",1,-8571660.859079296,-1361280.2072156875
CALLE ALVAREZ THOMAS NRO. 305-CERCADO,04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4068,CPNP PALACIO VIEJO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 8:45 PM",1,-7963512.617968758,-1852141.703450932
AV. ALFA FRENTE AL CORREO SERPOTS,15,LIMA,1501,LIMA,150117,LOS OLIVOS,1810,CPNP SOL DE ORO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 7:31 PM",1,-8579295.082966201,-1346777.638498845
sector 6 grupo 3 parque  central villa el salvador,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 9:30 PM",1,-8566255.329321712,-1370016.6087953509
MZ-A-PRIMA -3- LOTE-11-A.H. SECTOR-E-1-PACHACUTEC,07,CALLAO,0701,CALLAO,070106,VENTANILLA,6030,CPNP VENTANILLA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,9,noche,"1/9/2018, 10:00 PM",1,-8585692.391463112,-1331858.2319280868
AV BOLOGNESI CON GNRAL VIZQUERRA,23,TACNA,2301,TACNA,230101,TACNA,4285,CPNP CENTRAL,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 9:00 PM",1,-7819718.404196018,-2038713.5470561772
AL FRONTIS DE LA PISCINA 5 ESTRELLAS (REF.: FRENTE DEL HIPERMERCADO METRO DE LA PASCANA),15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,9,tarde,"1/9/2018, 5:30 PM",1,-8577560.947938623,-1337740.7715784742
EN AV. COMERCIAL NORTE 163 SAN RAFAEL. SAN JUAN DE LURIGANCHO,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2085,CPNP SANTA ELIZABETH,1,FUERO COMUN,104,LIBERTAD (DELITO),10401,VIOLACION DE LA LIBERTAD PERSONAL,1040101,COACCION,2018,1,6,tarde,"1/6/2018, 3:01 PM",1,-8572379.92566028,-1342955.2085983232
calle alfonso ugarte con calle ramon castilla urb. jorge chavez 1ra etapa callao,07,CALLAO,0701,CALLAO,070101,CALLAO,6000,CPNP CALLAO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,9,noche,"1/9/2018, 10:15 PM",1,-8585625.299206011,-1351495.9098302508
urb. Santa María mz. E lt. 07 de la av. san Alfonso santa clara ?ate.,15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,8,noche,"1/8/2018, 7:00 PM",1,-8559309.37158248,-1348747.1680562184
Mz. B Lt. 10 - la ensenada de cieneguilla,15,LIMA,1501,LIMA,150109,CIENEGUILLA,2155,CPNP CIENEGUILLA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040912,TENTATIVA DE VIOLACION SEXUAL,2018,1,9,tarde,"1/9/2018, 5:30 PM",1,-8544520.855529318,-1356500.9369371673
CALLE JAIME GARZA CDRA 04 DISTRITO DE  LA VICTORIA,15,LIMA,1501,LIMA,150115,LA VICTORIA,2035,CPNP APOLO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,9,tarde,"1/9/2018, 4:30 PM",1,-8572901.336693,-1354425.560715141
SECTRO 2 GRUPO 18 MZ G LOTE 18 -VES.,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,9,tarde,"1/9/2018, 3:00 PM",1,-8565093.521192148,-1370325.773591862
CALLE ESPINAR 700,04,AREQUIPA,0401,AREQUIPA,040110,MIRAFLORES,4072,CPNP MIRAFLORES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,9,tarde,"1/9/2018, 3:00 PM",1,-7961294.3210798735,-1850577.8388340147
"Bolognesi 508, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040123,TIABAYA,4028,CPNP TIABAYA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,tarde,"1/9/2018, 1:15 PM",1,-7969626.228743377,-1856859.3438673958
AV NICOLAS ARRIOLA CDRA 17 LA VICTORIA,15,LIMA,1501,LIMA,150115,LA VICTORIA,2115,CPNP YERBATEROS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,9,noche,"1/9/2018, 8:32 PM",1,-8571398.078289326,-1353596.0622332252
AV. ALFREDO MENDIOLA CUADRA 64 - ALTURA DEL PARADERO SAN MARTÍN - URB. INFANTAS - DISTRITO DE SAN MA,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050205,ROBO AGRAVADO EN BANDA,2018,1,9,noche,"1/9/2018, 10:30 PM",1,-8577560.947938623,-1337740.7715784742
"Av. Nicolás Dueñas Con Av. Las Fabricas 5205, Cercado de Lima 15081, Perú",15,LIMA,1501,LIMA,150101,LIMA,2020,CPNP UNIDAD VECINAL MIRONES BAJO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,9,noche,"1/9/2018, 8:30 PM",1,-8578883.334433654,-1350717.8875862027
AV. GALEANO Y VALLE DEL SUR-SURCO.,15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2205,CPNP SURCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,9,noche,"1/9/2018, 9:00 PM",1,-8570689.696709666,-1361828.6521274552
ALVARES THOMAS  CON HOLANDA- CERCADO DE LIMA,15,LIMA,1501,LIMA,150101,LIMA,2015,CPNP UNIDAD VECINAL MIRONES ALTO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,mañana,"1/9/2018, 10:30 AM",1,-8578434.917260842,-1351624.3763268138
AA.HH VILLA FLORIDA-5TA. ZONA DE COLLIQUE-COMAS,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,madrugada,"1/9/2018, 12:30 AM",1,-8577560.947938623,-1337740.7715784742
jr. zorritos nO. 1399 block 3 dpto. 504 condominio fernando belaunde terrey-cercado de lima,15,LIMA,1501,LIMA,150101,LIMA,2015,CPNP UNIDAD VECINAL MIRONES ALTO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,madrugada,"1/9/2018, 5:00 AM",1,-8578095.504133416,-1351271.9769212974
av. amazonas- ancon,15,LIMA,1501,LIMA,150102,ANCON,1850,CPNP ANCON,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,7,mañana,"1/7/2018, 9:55 AM",1,-8590870.395313464,-1319969.1621775045
URB. EL MOLINO A INMEDIACIONES DE LA UPN,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1082,CPNP LA NORIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 9:15 PM",1,-8796545.644600898,-905124.2059045329
AV. LA MAR CRUCE CON LA CALLE FERRANDINI,15,LIMA,1501,LIMA,150121,PUEBLO LIBRE,1960,CPNP PUEBLO LIBRE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,mañana,"1/9/2018, 11:00 AM",1,-8578896.837487888,-1354672.9222205274
ENACE II ETAPA MZ. B LT. 17,20,PIURA,2001,PIURA,200115,VEINTISEIS DE OCTUBRE,0728,CPNP VEINTISEIS DE OCTUBRE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,9,noche,"1/9/2018, 8:30 PM",1,-8981046.46845413,-577351.9081742741
C.C.REAL PLAZA SALAVERRY  2DO NIVEL,15,LIMA,1501,LIMA,150113,JESUS MARIA,1955,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,noche,"1/9/2018, 7:30 PM",1,-8577451.854837649,-1355914.199800378
CALLE LOS INGENIEROS Y PASAJE EUCALIPTOS VILLA HERMOZA ANEXO 8 JICAMARCA,15,LIMA,1501,LIMA,150118,LURIGANCHO,2170,CPNP HUACHIPA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,7,tarde,"1/7/2018, 3:30 PM",1,-8562472.526045322,-1346078.9985401824
"Los Pinos 432-452, Cercado de Lima, Perú",15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050209,ROBO DE CELULAR,2018,1,9,noche,"1/9/2018, 8:30 PM",1,-8571405.580443773,-1343831.6911630675
FILIPINAS REF. FRONTIS DE LA EMPRESA INKABIOTEC,24,TUMBES,2401,TUMBES,240101,TUMBES,5800,CPNP SAN JOSE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,9,noche,"1/9/2018, 6:30 PM",1,-8956592.014223697,-397942.3564950511
AV. LAS TORRES-AV. CARRETERA CENTRAL,15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,9,noche,"1/9/2018, 9:30 PM",1,-8559309.37158248,-1348747.1680562184
AV. RAMON CASTILLA CUADRA 14 - CHULUCANAS,20,PIURA,2004,MORROPON,200401,CHULUCANAS,0636,CPNP CHULUCANAS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,noche,"1/9/2018, 9:45 PM",1,-8923655.181774052,-567505.0129028632
AV 09 DE OCTUBRE PARADERO DEL MERCADO DE FLORES-RIMAC,15,LIMA,1501,LIMA,150128,RIMAC,1912,CPNP PIEDRA LIZA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,9,noche,"1/9/2018, 10:00 PM",1,-8573694.276557868,-1350381.178882205
LAMBAYEQUE CON AV PERU,21,PUNO,2111,SAN ROMAN,211101,JULIACA,4525,CPNP JULIACA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,9,noche,"1/9/2018, 10:30 PM",1,-7805661.023426443,-1745227.4204885717
"Ayacucho 205, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4070,CPNP SANTA MARTA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050216,TENTATIVA DE ROBO,2018,1,9,tarde,"1/9/2018, 2:05 PM",1,-7962739.301837682,-1850577.0720543512
"Ayacucho 205, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4070,CPNP SANTA MARTA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010301,LESIONES GRAVES,2018,1,9,tarde,"1/9/2018, 2:05 PM",1,-7962739.301837682,-1850577.0720543512
AA.HH JESUS EL BUEN PASTOR MZ A LT 09 - CHULUCANAS,20,PIURA,2004,MORROPON,200401,CHULUCANAS,0636,CPNP CHULUCANAS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050103,HURTO AGRAVADO EN CASA HABITADA,2018,1,9,noche,"1/9/2018, 9:00 PM",1,-8923326.310602402,-567768.2203753019
"JR, JUNIN CDRA 10- SURQUILLO",15,LIMA,1501,LIMA,150141,SURQUILLO,2190,CPNP SURQUILLO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 9:50 PM",1,-8573655.48171533,-1358213.5003775025
AV. UNIVERSITARIA CDRA. 09- COOP. LA UNION -SMP.,15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,9,noche,"1/9/2018, 9:30 PM",1,-8576360.144591436,-1350986.4201658403
parque santa isolina - urb. santa isolina,15,LIMA,1501,LIMA,150110,COMAS,1885,CPNP SANTA LUZMILA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,10,noche,"1/10/2018, 11:00 PM",1,-8578485.12235119,-1340925.5988248403
AV. WIESSE CON AV. EL MURO- SJL.,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2095,CPNP 10 DE OCTUBRE,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,9,noche,"1/9/2018, 10:00 PM",1,-8569939.71503629,-1339748.5680115593
calle. inca pachacutec mz. h2 lte. 32 - coop. andahuaylas,15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,10,noche,"1/10/2018, 10:00 PM",1,-8568120.309278766,-1350972.1236168237
AV. LA FONTANA CDRA. 07,15,LIMA,1501,LIMA,150114,LA MOLINA,2150,CPNP SANTA FELICIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,noche,"1/9/2018, 9:50 PM",1,-8566003.179543117,-1354058.091025903
AV. INDUSTRIAL CAYRO,04,AREQUIPA,0401,AREQUIPA,040112,PAUCARPATA,4126,CPNP JESUS MARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10510,DAÑOS,1051001,DAÑO SIMPLE,2018,1,9,tarde,"1/9/2018, 5:30 PM",1,-7960235.561402935,-1853062.1072119346
"Chullo 875, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040126,YANAHUARA,4000,CPNP YANAHUARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,8,noche,"1/8/2018, 7:20 PM",1,-7965078.549245748,-1850874.1208239854
"Pro Hogar 917, Miraflores, Perú",04,AREQUIPA,0401,AREQUIPA,040110,MIRAFLORES,4072,CPNP MIRAFLORES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10509,USURPACION,1050901,USURPACION,2018,1,10,madrugada,"1/10/2018, 12:00 AM",1,-7961462.378445328,-1850025.467042753
AV. HUARANGAL ZAPALLAL PUENTE PIEDRA,15,LIMA,1501,LIMA,150125,PUENTE PIEDRA,1825,CPNP ZAPALLAL,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,9,noche,"1/9/2018, 11:30 PM",1,-8582589.76240929,-1327883.3283240623
CARRETERA PANAMERICANA NORTE KM. 562-FUNDO LARREA-DISTRITO DE MOCHE,13,LA LIBERTAD,1301,TRUJILLO,130107,MOCHE,1098,CPNP MOCHE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,8,mañana,"1/8/2018, 8:00 AM",1,-8794500.482916046,-911870.0099756374
AV SAN JUAN CDRA 12 ALTURA DEL MERCADO CIUDAD DE DIOS,15,LIMA,1501,LIMA,150133,SAN JUAN DE MIRAFLORES,2255,CPNP PAMPLONA I,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,7,tarde,"1/7/2018, 5:25 PM",1,-8568368.852305863,-1363104.7933716911
"Calle 36, Sector Central - Manchay",15,LIMA,1501,LIMA,150123,PACHACAMAC,2160,CPNP MANCHAY,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,9,noche,"1/9/2018, 11:00 PM",1,-8557457.142827816,-1358376.6492682055
FRONTIS DEL JR. J.J PASOS NRO 270,15,LIMA,1501,LIMA,150121,PUEBLO LIBRE,1960,CPNP PUEBLO LIBRE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,10,noche,"1/10/2018, 11:10 PM",1,-8578896.837487888,-1354672.9222205274
av. japon con av canta callao,07,CALLAO,0701,CALLAO,070101,CALLAO,6008,CPNP JUAN INGUNZA VALDIVIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,9,noche,"1/9/2018, 8:00 PM",1,-8584158.932081584,-1345368.1062961887
JR. PROGRESO ALTURA DE LA CUADRA TRES,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2280,CPNP VILLA MARIA DEL TRIUNFO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,9,tarde,"1/9/2018, 5:35 PM",1,-8563778.971589271,-1363817.1356468163
"Urb. San Agustin, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040129,JOSE LUIS BUSTAMANTE Y RIVERO,4096,CPNP SIMON BOLIVAR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,10,madrugada,"1/10/2018, 12:10 AM",1,-7961046.314835364,-1856954.1146204327
ALTURA DEL MERCADO SERGIO BERNALES DE COLLIQUE,15,LIMA,1501,LIMA,150106,CARABAYLLO,1840,CPNP EL PROGRESO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,noche,"1/9/2018, 9:30 PM",1,-8570192.3434887,-1322148.3215434283
AV.AVIACION CON LAV. CANADA SAN BORJA,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,8,tarde,"1/8/2018, 4:40 PM",1,-8572047.427143024,-1355291.8527492033
"ASOCIACION FORTALEZA DE CHACHANI MANZANA E, LOTE 5 CERRO COLORADO",04,AREQUIPA,0401,AREQUIPA,040104,CERRO COLORADO,4002,CPNP CERRO COLORADO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10509,USURPACION,1050901,USURPACION,2018,1,9,noche,"1/9/2018, 6:00 PM",1,-7965548.373156639,-1848939.092340452
JR. BOLOGNESI CUADRA 6 - SAN MIGUEL,15,LIMA,1501,LIMA,150136,SAN MIGUEL,1965,CPNP SAN MIGUEL,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,9,noche,"1/9/2018, 9:37 PM",1,-8580668.28680878,-1356202.2959074148
ASOC . BELLO HOZIZONTE MZ.V1 LT.09 CHORRILLOS,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,9,noche,"1/9/2018, 11:30 PM",1,-8572465.031080786,-1367071.6494774865
SAN ROMAN,21,PUNO,2111,SAN ROMAN,211101,JULIACA,4525,CPNP JULIACA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,10,madrugada,"1/10/2018, 1:30 AM",1,-7806797.372788457,-1746855.5145708956
"FRONTIS DEL DOMICILIO JR. Belisario Suarez 220, La Perla 07016, Perú",07,CALLAO,0701,CALLAO,070104,LA PERLA,6026,CPNP LA PERLA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10101,HOMICIDIO,1010124,HOMICIDIO POR PAF,2018,1,9,noche,"1/9/2018, 11:50 PM",1,-8585829.239964047,-1353493.6029149427
AV. PEDRO SOLARI 254,15,LIMA,1501,LIMA,150101,LIMA,1995,CPNP ALFONSO UGARTE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,10,madrugada,"1/10/2018, 2:00 AM",1,-8576360.144591436,-1350986.4201658403
AV.SAN BORJA NORTE CON AVIACIÓN SAN BORJA,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,tarde,"1/9/2018, 3:00 PM",1,-8571894.830385042,-1356420.003471484
AV. RETABLO CON LA AV. JAMAICA,15,LIMA,1501,LIMA,150110,COMAS,1885,CPNP SANTA LUZMILA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,tarde,"1/9/2018, 5:00 PM",1,-8577698.549961194,-1337210.609609844
SAN ANTONIO MZ.-A.-LT.8- CALLE ELIAS ALCALA-(REF.FRENTE PTA.NRO.06 MERCADO VIRGEN DEL CARMEN),15,LIMA,1505,CAÑETE,150507,IMPERIAL,2425,CPNP IMPERIAL,1,FUERO COMUN,105,PATRIMONIO (DELITO),10508,EXTORSION,1050804,EXTORSION AGRAVADA,2018,1,10,madrugada,"1/10/2018, 2:20 AM",1,-8502060.06178096,-1463106.0916267673
"CUARTO 21, UBICADO EN EL INTERIOR DEL DOMICILIO CALLE LOS ROBLES MZ. E, LOTE 05",15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,10,madrugada,"1/10/2018, 2:00 AM",1,-8559309.37158248,-1348747.1680562184
av. los quipus cdra 3-sjl,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,9,mañana,"1/9/2018, 7:40 AM",1,-8570931.048497654,-1342172.657466059
calle 11 con la av. cipreses -sjl,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,9,mañana,"1/9/2018, 11:30 AM",1,-8570931.048497654,-1342172.657466059
av. san luis con av. javier prado,15,LIMA,1501,LIMA,150130,SAN BORJA,2195,CPNP SAN BORJA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,7,madrugada,"1/7/2018, 1:00 AM",1,-8571212.119079957,-1355646.2225480156
av. colonial cuadra. 01 ref. pico de oro,15,LIMA,1501,LIMA,150105,BREÑA,1954,CPNP BREÑA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,10,madrugada,"1/10/2018, 4:30 AM",1,-8577240.425728785,-1352364.3383861722
control sunat ancon,15,LIMA,1501,LIMA,150102,ANCON,1850,CPNP ANCON,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,9,noche,"1/9/2018, 9:30 PM",1,-8587991.53969816,-1322057.2321108063
"Arco de Santa Clara, Calle Santa Clara, Cusco 08000, Perú",08,CUSCO,0801,CUSCO,080101,CUSCO,3475,CPNP CUSCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,9,tarde,"1/9/2018, 4:01 PM",1,-8012935.815797918,-1519133.4538905225
AV. JOSE CARLOS  MARIATEGUI  A LA ALTURA DEL PARADERO 12,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,10,madrugada,"1/10/2018, 5:40 AM",1,-8570931.048497654,-1342172.657466059
"av. abancay con jr. miroquezada, cercado de lima",15,LIMA,1501,LIMA,150101,LIMA,1985,CPNP SAN ANDRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,6,tarde,"1/6/2018, 5:30 PM",1,-8574750.364567028,-1351497.4123592547
